"Step","Name: olmo2_1b_step2000_omigsm8k_n32_v3 - critic/score/mean","Name: olmo2_1b_step2000_omigsm8k_n32_v3 - critic/score/mean__MIN","Name: olmo2_1b_step2000_omigsm8k_n32_v3 - critic/score/mean__MAX","Name: olmo2_1b_step2000_omigsm8k_n32_v2 - critic/score/mean","Name: olmo2_1b_step2000_omigsm8k_n32_v2 - critic/score/mean__MIN","Name: olmo2_1b_step2000_omigsm8k_n32_v2 - critic/score/mean__MAX","Name: olmo2_1b_step2000_omigsm8k_n32 - critic/score/mean","Name: olmo2_1b_step2000_omigsm8k_n32 - critic/score/mean__MIN","Name: olmo2_1b_step2000_omigsm8k_n32 - critic/score/mean__MAX"
"297","0.0870361328125","0.06036376953125","0.11370849609375","0.05023193359375","0.05023193359375","0.05023193359375","0.05059814453125","0.05059814453125","0.05059814453125"
"298","0.0841064453125","0.07830810546875","0.08990478515625","0.0743408203125","0.0743408203125","0.0743408203125","0.05328369140625","0.05328369140625","0.05328369140625"
"299","0.071502685546875","0.0711669921875","0.07183837890625","0.06280517578125","0.06280517578125","0.06280517578125","0.04754638671875","0.04754638671875","0.04754638671875"
"300","0.07952880859375","0.070556640625","0.0885009765625","0.0640869140625","0.0640869140625","0.0640869140625","0.0491943359375","0.0491943359375","0.0491943359375"
"301","0.0806884765625","0.07415771484375","0.08721923828125","0.072021484375","0.072021484375","0.072021484375","0.051513671875","0.051513671875","0.051513671875"
"302","0.07562255859375","0.06573486328125","0.08551025390625","0.06329345703125","0.06329345703125","0.06329345703125","0.04852294921875","0.04852294921875","0.04852294921875"
"303","0.085693359375","0.077880859375","0.093505859375","0.0745849609375","0.0745849609375","0.0745849609375","0.0572509765625","0.0572509765625","0.0572509765625"
"304","0.07379150390625","0.0714111328125","0.076171875","0.06500244140625","0.06500244140625","0.06500244140625","0.0579833984375","0.0579833984375","0.0579833984375"
"305","0.078582763671875","0.07537841796875","0.081787109375","0.06658935546875","0.06658935546875","0.06658935546875","0.0504150390625","0.0504150390625","0.0504150390625"
"306","0.065704345703125","0.049072265625","0.08233642578125","0.04962158203125","0.04962158203125","0.04962158203125","0.03692626953125","0.03692626953125","0.03692626953125"
"307","0.0841064453125","0.07269287109375","0.09552001953125","0.05133056640625","0.05133056640625","0.05133056640625","0.051513671875","0.051513671875","0.051513671875"
"308","0.087432861328125","0.0810546875","0.09381103515625","0.06048583984375","0.06048583984375","0.06048583984375","0.0556640625","0.0556640625","0.0556640625"
"309","0.071533203125","0.067626953125","0.075439453125","0.067138671875","0.067138671875","0.067138671875","0.0477294921875","0.0477294921875","0.0477294921875"
"310","0.06787109375","0.06146240234375","0.07427978515625","0.04864501953125","0.04864501953125","0.04864501953125","0.05926513671875","0.05926513671875","0.05926513671875"
"311","0.082489013671875","0.0723876953125","0.09259033203125","0.06304931640625","0.06304931640625","0.06304931640625","0.06719970703125","0.06719970703125","0.06719970703125"
"312","0.08502197265625","0.07720947265625","0.09283447265625","0.06402587890625","0.06402587890625","0.06402587890625","0.053466796875","0.053466796875","0.053466796875"
"313","0.104522705078125","0.094970703125","0.11407470703125","0.0867919921875","0.0867919921875","0.0867919921875","0.05804443359375","0.05804443359375","0.05804443359375"
"314","0.09490966796875","0.0692138671875","0.12060546875","0.05804443359375","0.05804443359375","0.05804443359375","0.04974365234375","0.04974365234375","0.04974365234375"
"315","0.10467529296875","0.10205078125","0.1072998046875","0.08197021484375","0.08197021484375","0.08197021484375","0.05584716796875","0.05584716796875","0.05584716796875"
"316","0.1005859375","0.0987548828125","0.1024169921875","0.07623291015625","0.07623291015625","0.07623291015625","0.05096435546875","0.05096435546875","0.05096435546875"
"317","0.1199951171875","0.1121826171875","0.1278076171875","0.09765625","0.09765625","0.09765625","0.0732421875","0.0732421875","0.0732421875"
"318","0.114044189453125","0.09381103515625","0.13427734375","0.0767822265625","0.0767822265625","0.0767822265625","0.06793212890625","0.06793212890625","0.06793212890625"
"319","0.10150146484375","0.0968017578125","0.106201171875","0.072998046875","0.072998046875","0.072998046875","0.05096435546875","0.05096435546875","0.05096435546875"
"320","0.103302001953125","0.0997314453125","0.10687255859375","0.0849609375","0.0849609375","0.0849609375","0.05804443359375","0.05804443359375","0.05804443359375"
"321","0.1021728515625","0.0927734375","0.111572265625","0.07843017578125","0.07843017578125","0.07843017578125","0.052978515625","0.052978515625","0.052978515625"
"322","0.11676025390625","0.1090087890625","0.12451171875","0.09710693359375","0.09710693359375","0.09710693359375","0.06463623046875","0.06463623046875","0.06463623046875"
"323","0.107818603515625","0.10040283203125","0.115234375","0.0823974609375","0.0823974609375","0.0823974609375","0.0633544921875","0.0633544921875","0.0633544921875"
"324","0.112091064453125","0.1090087890625","0.11517333984375","0.0953369140625","0.0953369140625","0.0953369140625","0.06158447265625","0.06158447265625","0.06158447265625"
"325","0.08648681640625","0.07171630859375","0.10125732421875","0.0628662109375","0.0628662109375","0.0628662109375","0.060791015625","0.060791015625","0.060791015625"
"326","0.113189697265625","0.1092529296875","0.11712646484375","0.09259033203125","0.09259033203125","0.09259033203125","0.058837890625","0.058837890625","0.058837890625"
"327","0.108123779296875","0.0911865234375","0.12506103515625","0.071533203125","0.071533203125","0.071533203125","0.0594482421875","0.0594482421875","0.0594482421875"
"328","0.11541748046875","0.11334228515625","0.11749267578125","0.09271240234375","0.09271240234375","0.09271240234375","0.06341552734375","0.06341552734375","0.06341552734375"
"329","0.118743896484375","0.1146240234375","0.12286376953125","0.104248046875","0.104248046875","0.104248046875","0.0609130859375","0.0609130859375","0.0609130859375"
"330","0.104736328125","0.09808349609375","0.11138916015625","0.09344482421875","0.09344482421875","0.09344482421875","0.06048583984375","0.06048583984375","0.06048583984375"
"331","0.10638427734375","0.09710693359375","0.11566162109375","0.08856201171875","0.08856201171875","0.08856201171875","0.059814453125","0.059814453125","0.059814453125"
"332","0.093536376953125","0.0830078125","0.10406494140625","0.06451416015625","0.06451416015625","0.06451416015625","0.0555419921875","0.0555419921875","0.0555419921875"
"333","0.099090576171875","0.097900390625","0.10028076171875","0.07928466796875","0.07928466796875","0.07928466796875","0.06146240234375","0.06146240234375","0.06146240234375"
"334","0.10247802734375","0.09613037109375","0.10882568359375","0.07666015625","0.07666015625","0.07666015625","0.06256103515625","0.06256103515625","0.06256103515625"
"335","0.1014404296875","0.10125732421875","0.10162353515625","0.08807373046875","0.08807373046875","0.08807373046875","0.0589599609375","0.0589599609375","0.0589599609375"
"336","0.098419189453125","0.08349609375","0.11334228515625","0.0792236328125","0.0792236328125","0.0792236328125","0.052978515625","0.052978515625","0.052978515625"
"337","0.097869873046875","0.08148193359375","0.1142578125","0.07257080078125","0.07257080078125","0.07257080078125","0.0609130859375","0.0609130859375","0.0609130859375"
"338","0.117462158203125","0.1162109375","0.11871337890625","0.1004638671875","0.1004638671875","0.1004638671875","0.06805419921875","0.06805419921875","0.06805419921875"
"339","0.10003662109375","0.086669921875","0.1134033203125","0.074462890625","0.074462890625","0.074462890625","0.06549072265625","0.06549072265625","0.06549072265625"
"340","0.0931396484375","0.0899658203125","0.0963134765625","0.07916259765625","0.07916259765625","0.07916259765625","0.05889892578125","0.05889892578125","0.05889892578125"
"341","0.0972900390625","0.0731201171875","0.1214599609375","0.0694580078125","0.0694580078125","0.0694580078125","0.05224609375","0.05224609375","0.05224609375"
"342","0.105255126953125","0.0782470703125","0.13226318359375","0.06396484375","0.06396484375","0.06396484375","0.06219482421875","0.06219482421875","0.06219482421875"
"343","0.108917236328125","0.10211181640625","0.11572265625","0.09149169921875","0.09149169921875","0.09149169921875","0.0640869140625","0.0640869140625","0.0640869140625"
"344","0.113861083984375","0.1065673828125","0.12115478515625","0.0908203125","0.0908203125","0.0908203125","0.07061767578125","0.07061767578125","0.07061767578125"
"345","0.104522705078125","0.10003662109375","0.1090087890625","0.09326171875","0.09326171875","0.09326171875","0.0672607421875","0.0672607421875","0.0672607421875"
"346","0.1004638671875","0.08941650390625","0.11151123046875","0.090087890625","0.090087890625","0.090087890625","0.076904296875","0.076904296875","0.076904296875"
"347","0.11871337890625","0.11297607421875","0.12445068359375","0.091064453125","0.091064453125","0.091064453125","0.0706787109375","0.0706787109375","0.0706787109375"
"348","0.11639404296875","0.09912109375","0.1336669921875","0.08868408203125","0.08868408203125","0.08868408203125","0.0604248046875","0.0604248046875","0.0604248046875"
"349","0.10614013671875","0.0966796875","0.1156005859375","0.09124755859375","0.09124755859375","0.09124755859375","0.06231689453125","0.06231689453125","0.06231689453125"
"350","0.09796142578125","0.09564208984375","0.10028076171875","0.08367919921875","0.08367919921875","0.08367919921875","0.0634765625","0.0634765625","0.0634765625"
"351","0.104949951171875","0.1007080078125","0.10919189453125","0.09857177734375","0.09857177734375","0.09857177734375","0.07501220703125","0.07501220703125","0.07501220703125"
"352","0.1185302734375","0.10821533203125","0.12884521484375","0.0950927734375","0.0950927734375","0.0950927734375","0.07110595703125","0.07110595703125","0.07110595703125"
"353","0.114959716796875","0.10736083984375","0.12255859375","0.0948486328125","0.0948486328125","0.0948486328125","0.07305908203125","0.07305908203125","0.07305908203125"
"354","0.113677978515625","0.08758544921875","0.1397705078125","0.07122802734375","0.07122802734375","0.07122802734375","0.049560546875","0.049560546875","0.049560546875"
"355","0.107574462890625","0.1029052734375","0.11224365234375","0.0941162109375","0.0941162109375","0.0941162109375","0.0738525390625","0.0738525390625","0.0738525390625"
"356","0.099945068359375","0.0966796875","0.10321044921875","0.07794189453125","0.07794189453125","0.07794189453125","0.07818603515625","0.07818603515625","0.07818603515625"
"357","0.098907470703125","0.09130859375","0.10650634765625","0.07159423828125","0.07159423828125","0.07159423828125","0.07012939453125","0.07012939453125","0.07012939453125"
"358","0.092193603515625","0.0821533203125","0.10223388671875","0.09332275390625","0.09332275390625","0.09332275390625","0.06353759765625","0.06353759765625","0.06353759765625"
"359","0.106842041015625","0.103271484375","0.11041259765625","0.08319091796875","0.08319091796875","0.08319091796875","0.07122802734375","0.07122802734375","0.07122802734375"
"360","0.100555419921875","0.09661865234375","0.1044921875","0.0831298828125","0.0831298828125","0.0831298828125","0.0614013671875","0.0614013671875","0.0614013671875"
"361","0.08447265625","0.0760498046875","0.0928955078125","0.0723876953125","0.0723876953125","0.0723876953125","0.066650390625","0.066650390625","0.066650390625"
"362","0.10150146484375","0.09710693359375","0.10589599609375","0.09136962890625","0.09136962890625","0.09136962890625","0.06182861328125","0.06182861328125","0.06182861328125"
"363","0.1153564453125","0.1123046875","0.118408203125","0.093994140625","0.093994140625","0.093994140625","0.0655517578125","0.0655517578125","0.0655517578125"
"364","0.095123291015625","0.09429931640625","0.095947265625","0.08013916015625","0.08013916015625","0.08013916015625","0.06231689453125","0.06231689453125","0.06231689453125"
"365","0.10125732421875","0.091796875","0.1107177734375","0.08526611328125","0.08526611328125","0.08526611328125","0.0595703125","0.0595703125","0.0595703125"
"366","0.105010986328125","0.09490966796875","0.1151123046875","0.0955810546875","0.0955810546875","0.0955810546875","0.08154296875","0.08154296875","0.08154296875"
"367","0.106842041015625","0.103515625","0.11016845703125","0.0931396484375","0.0931396484375","0.0931396484375","0.07403564453125","0.07403564453125","0.07403564453125"
"368","0.0909423828125","0.06951904296875","0.11236572265625","0.10516357421875","0.10516357421875","0.10516357421875","0.06658935546875","0.06658935546875","0.06658935546875"
"369","0.092254638671875","0.082763671875","0.10174560546875","0.08551025390625","0.08551025390625","0.08551025390625","0.06890869140625","0.06890869140625","0.06890869140625"
"370","0.09954833984375","0.09893798828125","0.10015869140625","0.09246826171875","0.09246826171875","0.09246826171875","0.0760498046875","0.0760498046875","0.0760498046875"
"371","0.1019287109375","0.09735107421875","0.10650634765625","0.088134765625","0.088134765625","0.088134765625","0.06964111328125","0.06964111328125","0.06964111328125"
"372","0.101593017578125","0.09844970703125","0.104736328125","0.09820556640625","0.09820556640625","0.09820556640625","0.0704345703125","0.0704345703125","0.0704345703125"
"373","0.09674072265625","0.09149169921875","0.10198974609375","0.08538818359375","0.08538818359375","0.08538818359375","0.06707763671875","0.06707763671875","0.06707763671875"
"374","0.0972900390625","0.0872802734375","0.1072998046875","0.0880126953125","0.0880126953125","0.0880126953125","0.0635986328125","0.0635986328125","0.0635986328125"
"375","0.09796142578125","0.09576416015625","0.10015869140625","0.0985107421875","0.0985107421875","0.0985107421875","0.06805419921875","0.06805419921875","0.06805419921875"
"376","0.092926025390625","0.08428955078125","0.1015625","0.07440185546875","0.07440185546875","0.07440185546875","0.06439208984375","0.06439208984375","0.06439208984375"
"377","0.09552001953125","0.08984375","0.1011962890625","0.0816650390625","0.0816650390625","0.0816650390625","0.08380126953125","0.08380126953125","0.08380126953125"
"378","0.08673095703125","0.08062744140625","0.09283447265625","0.076904296875","0.076904296875","0.076904296875","0.0732421875","0.0732421875","0.0732421875"
"379","0.1070556640625","0.10638427734375","0.10772705078125","0.0850830078125","0.0850830078125","0.0850830078125","0.0706787109375","0.0706787109375","0.0706787109375"
"380","0.1177978515625","0.1024169921875","0.1331787109375","0.10931396484375","0.10931396484375","0.10931396484375","0.08441162109375","0.08441162109375","0.08441162109375"
"381","0.09576416015625","0.0802001953125","0.111328125","0.099853515625","0.099853515625","0.099853515625","0.06005859375","0.06005859375","0.06005859375"
"382","0.092926025390625","0.0924072265625","0.09344482421875","0.0814208984375","0.0814208984375","0.0814208984375","0.07403564453125","0.07403564453125","0.07403564453125"
"383","0.103057861328125","0.088134765625","0.11798095703125","0.09112548828125","0.09112548828125","0.09112548828125","0.0789794921875","0.0789794921875","0.0789794921875"
"384","0.0931396484375","0.0841064453125","0.1021728515625","0.09136962890625","0.09136962890625","0.09136962890625","0.07928466796875","0.07928466796875","0.07928466796875"
"385","0.108551025390625","0.09576416015625","0.121337890625","0.0980224609375","0.0980224609375","0.0980224609375","0.09124755859375","0.09124755859375","0.09124755859375"
"386","0.09906005859375","0.0941162109375","0.10400390625","0.0804443359375","0.0804443359375","0.0804443359375","0.0672607421875","0.0672607421875","0.0672607421875"
"387","0.097320556640625","0.091796875","0.10284423828125","0.07275390625","0.07275390625","0.07275390625","0.072998046875","0.072998046875","0.072998046875"
"388","0.100250244140625","0.088623046875","0.11187744140625","0.07537841796875","0.07537841796875","0.07537841796875","0.06817626953125","0.06817626953125","0.06817626953125"
"389","0.092864990234375","0.07965087890625","0.1060791015625","0.08966064453125","0.08966064453125","0.08966064453125","0.083740234375","0.083740234375","0.083740234375"
"390","0.105133056640625","0.0994873046875","0.11077880859375","0.07830810546875","0.07830810546875","0.07830810546875","0.0777587890625","0.0777587890625","0.0777587890625"
"391","0.105499267578125","0.10284423828125","0.108154296875","0.09619140625","0.09619140625","0.09619140625","0.08416748046875","0.08416748046875","0.08416748046875"
"392","0.097412109375","0.09503173828125","0.09979248046875","0.08465576171875","0.08465576171875","0.08465576171875","0.07635498046875","0.07635498046875","0.07635498046875"
"393","0.099609375","0.094482421875","0.104736328125","0.08721923828125","0.08721923828125","0.08721923828125","0.068603515625","0.068603515625","0.068603515625"
"394","0.1058349609375","0.09375","0.117919921875","0.10736083984375","0.10736083984375","0.10736083984375","0.07611083984375","0.07611083984375","0.07611083984375"
"395","0.102508544921875","0.0966796875","0.10833740234375","0.086181640625","0.086181640625","0.086181640625","0.05755615234375","0.05755615234375","0.05755615234375"
"396","0.10491943359375","0.1041259765625","0.105712890625","0.09295654296875","0.09295654296875","0.09295654296875","0.07452392578125","0.07452392578125","0.07452392578125"
"397","0.10302734375","0.09625244140625","0.10980224609375","0.09735107421875","0.09735107421875","0.09735107421875","0.085693359375","0.085693359375","0.085693359375"
"398","0.109527587890625","0.0953369140625","0.12371826171875","0.10699462890625","0.10699462890625","0.10699462890625","0.0921630859375","0.0921630859375","0.0921630859375"
"399","0.080810546875","0.080810546875","0.080810546875","0.09222412109375","0.09222412109375","0.09222412109375","0.07269287109375","0.07269287109375","0.07269287109375"
"400","0.09619140625","0.09619140625","0.09619140625","0.07928466796875","0.07928466796875","0.07928466796875","0.08502197265625","0.08502197265625","0.08502197265625"
"401","0.08428955078125","0.08428955078125","0.08428955078125","0.09112548828125","0.09112548828125","0.09112548828125","0.068603515625","0.068603515625","0.068603515625"
"402","0.10760498046875","0.10760498046875","0.10760498046875","0.10626220703125","0.10626220703125","0.10626220703125","0.08270263671875","0.08270263671875","0.08270263671875"
"403","0.09503173828125","0.09503173828125","0.09503173828125","0.111328125","0.111328125","0.111328125","0.08172607421875","0.08172607421875","0.08172607421875"
"404","0.10357666015625","0.10357666015625","0.10357666015625","0.11004638671875","0.11004638671875","0.11004638671875","0.07403564453125","0.07403564453125","0.07403564453125"
"405","0.09466552734375","0.09466552734375","0.09466552734375","0.09375","0.09375","0.09375","0.08465576171875","0.08465576171875","0.08465576171875"
"406","0.085205078125","0.085205078125","0.085205078125","0.09759521484375","0.09759521484375","0.09759521484375","0.0726318359375","0.0726318359375","0.0726318359375"
"407","0.08721923828125","0.08721923828125","0.08721923828125","0.08941650390625","0.08941650390625","0.08941650390625","0.07373046875","0.07373046875","0.07373046875"
"408","0.10302734375","0.10302734375","0.10302734375","0.08837890625","0.08837890625","0.08837890625","0.0765380859375","0.0765380859375","0.0765380859375"
"409","0.074951171875","0.074951171875","0.074951171875","0.0771484375","0.0771484375","0.0771484375","0.0816650390625","0.0816650390625","0.0816650390625"
"410","0.09661865234375","0.09661865234375","0.09661865234375","0.102294921875","0.102294921875","0.102294921875","0.0823974609375","0.0823974609375","0.0823974609375"
"411","0.11322021484375","0.11322021484375","0.11322021484375","0.08001708984375","0.08001708984375","0.08001708984375","0.08319091796875","0.08319091796875","0.08319091796875"
"412","0.10125732421875","0.10125732421875","0.10125732421875","0.0966796875","0.0966796875","0.0966796875","0.09185791015625","0.09185791015625","0.09185791015625"
"413","0.09222412109375","0.09222412109375","0.09222412109375","0.07659912109375","0.07659912109375","0.07659912109375","0.0882568359375","0.0882568359375","0.0882568359375"
"414","0.111083984375","0.111083984375","0.111083984375","0.08099365234375","0.08099365234375","0.08099365234375","0.0965576171875","0.0965576171875","0.0965576171875"
"415","0.088623046875","0.088623046875","0.088623046875","0.0889892578125","0.0889892578125","0.0889892578125","0.08233642578125","0.08233642578125","0.08233642578125"
"416","0.12249755859375","0.12249755859375","0.12249755859375","0.066650390625","0.066650390625","0.066650390625","0.0660400390625","0.0660400390625","0.0660400390625"
"417","0.09954833984375","0.09954833984375","0.09954833984375","0.10858154296875","0.10858154296875","0.10858154296875","0.0909423828125","0.0909423828125","0.0909423828125"
"418","0.10345458984375","0.10345458984375","0.10345458984375","0.09393310546875","0.09393310546875","0.09393310546875","0.08544921875","0.08544921875","0.08544921875"
"419","0.09613037109375","0.09613037109375","0.09613037109375","0.09161376953125","0.09161376953125","0.09161376953125","0.088623046875","0.088623046875","0.088623046875"
"420","0.08026123046875","0.08026123046875","0.08026123046875","0.08770751953125","0.08770751953125","0.08770751953125","0.088134765625","0.088134765625","0.088134765625"
"421","0.1119384765625","0.1119384765625","0.1119384765625","0.106201171875","0.106201171875","0.106201171875","0.0880126953125","0.0880126953125","0.0880126953125"
"422","0.10736083984375","0.10736083984375","0.10736083984375","0.083740234375","0.083740234375","0.083740234375","0.0843505859375","0.0843505859375","0.0843505859375"
"423","0.0914306640625","0.0914306640625","0.0914306640625","0.0902099609375","0.0902099609375","0.0902099609375","0.08868408203125","0.08868408203125","0.08868408203125"
"424","0.095458984375","0.095458984375","0.095458984375","0.1060791015625","0.1060791015625","0.1060791015625","0.0828857421875","0.0828857421875","0.0828857421875"
"425","0.07977294921875","0.07977294921875","0.07977294921875","0.09088134765625","0.09088134765625","0.09088134765625","0.07696533203125","0.07696533203125","0.07696533203125"
"426","0.09271240234375","0.09271240234375","0.09271240234375","0.078857421875","0.078857421875","0.078857421875","0.07769775390625","0.07769775390625","0.07769775390625"
"427","0.09466552734375","0.09466552734375","0.09466552734375","0.1007080078125","0.1007080078125","0.1007080078125","0.08636474609375","0.08636474609375","0.08636474609375"
"428","0.0755615234375","0.0755615234375","0.0755615234375","0.1109619140625","0.1109619140625","0.1109619140625","0.074951171875","0.074951171875","0.074951171875"
"429","0.079345703125","0.079345703125","0.079345703125","0.0875244140625","0.0875244140625","0.0875244140625","0.0911865234375","0.0911865234375","0.0911865234375"
"430","0.11077880859375","0.11077880859375","0.11077880859375","0.08154296875","0.08154296875","0.08154296875","0.07403564453125","0.07403564453125","0.07403564453125"
"431","0.0947265625","0.0947265625","0.0947265625","0.08941650390625","0.08941650390625","0.08941650390625","0.0838623046875","0.0838623046875","0.0838623046875"
"432","0.101806640625","0.101806640625","0.101806640625","0.09710693359375","0.09710693359375","0.09710693359375","0.09564208984375","0.09564208984375","0.09564208984375"
"433","0.095947265625","0.095947265625","0.095947265625","0.0914306640625","0.0914306640625","0.0914306640625","0.06475830078125","0.06475830078125","0.06475830078125"
"434","0.08258056640625","0.08258056640625","0.08258056640625","0.09344482421875","0.09344482421875","0.09344482421875","0.09246826171875","0.09246826171875","0.09246826171875"
"435","0.1065673828125","0.1065673828125","0.1065673828125","0.07672119140625","0.07672119140625","0.07672119140625","0.08203125","0.08203125","0.08203125"
"436","0.1021728515625","0.1021728515625","0.1021728515625","0.0899658203125","0.0899658203125","0.0899658203125","0.0751953125","0.0751953125","0.0751953125"
"437","0.10986328125","0.10986328125","0.10986328125","0.1007080078125","0.1007080078125","0.1007080078125","0.0941162109375","0.0941162109375","0.0941162109375"
"438","0.1046142578125","0.1046142578125","0.1046142578125","0.08905029296875","0.08905029296875","0.08905029296875","0.071533203125","0.071533203125","0.071533203125"
"439","0.1129150390625","0.1129150390625","0.1129150390625","0.0931396484375","0.0931396484375","0.0931396484375","0.083740234375","0.083740234375","0.083740234375"
"440","0.0921630859375","0.0921630859375","0.0921630859375","0.09747314453125","0.09747314453125","0.09747314453125","0.08197021484375","0.08197021484375","0.08197021484375"
"441","0.12255859375","0.12255859375","0.12255859375","0.08599853515625","0.08599853515625","0.08599853515625","0.09539794921875","0.09539794921875","0.09539794921875"
"442","0.11279296875","0.11279296875","0.11279296875","0.0806884765625","0.0806884765625","0.0806884765625","0.079833984375","0.079833984375","0.079833984375"
"443","0.109130859375","0.109130859375","0.109130859375","0.0947265625","0.0947265625","0.0947265625","0.0870361328125","0.0870361328125","0.0870361328125"
"444","0.108642578125","0.108642578125","0.108642578125","0.08819580078125","0.08819580078125","0.08819580078125","0.09002685546875","0.09002685546875","0.09002685546875"
"445","0.10888671875","0.10888671875","0.10888671875","0.12091064453125","0.12091064453125","0.12091064453125","0.0889892578125","0.0889892578125","0.0889892578125"
"446","0.09429931640625","0.09429931640625","0.09429931640625","0.1015625","0.1015625","0.1015625","0.08673095703125","0.08673095703125","0.08673095703125"
"447","0.13311767578125","0.13311767578125","0.13311767578125","0.09185791015625","0.09185791015625","0.09185791015625","0.0848388671875","0.0848388671875","0.0848388671875"
"448","0.10430908203125","0.10430908203125","0.10430908203125","0.11279296875","0.11279296875","0.11279296875","0.10394287109375","0.10394287109375","0.10394287109375"
"449","0.11865234375","0.11865234375","0.11865234375","0.09588623046875","0.09588623046875","0.09588623046875","0.0755615234375","0.0755615234375","0.0755615234375"
"450","0.101806640625","0.101806640625","0.101806640625","0.1009521484375","0.1009521484375","0.1009521484375","0.0855712890625","0.0855712890625","0.0855712890625"
"451","0.10467529296875","0.10467529296875","0.10467529296875","0.1246337890625","0.1246337890625","0.1246337890625","0.0933837890625","0.0933837890625","0.0933837890625"
"452","0.12127685546875","0.12127685546875","0.12127685546875","0.09478759765625","0.09478759765625","0.09478759765625","0.08612060546875","0.08612060546875","0.08612060546875"
"453","0.08880615234375","0.08880615234375","0.08880615234375","0.107666015625","0.107666015625","0.107666015625","0.0921630859375","0.0921630859375","0.0921630859375"
"454","0.113037109375","0.113037109375","0.113037109375","0.10064697265625","0.10064697265625","0.10064697265625","0.08697509765625","0.08697509765625","0.08697509765625"
"455","0.106689453125","0.106689453125","0.106689453125","0.09967041015625","0.09967041015625","0.09967041015625","0.0975341796875","0.0975341796875","0.0975341796875"
"456","0.103759765625","0.103759765625","0.103759765625","0.0931396484375","0.0931396484375","0.0931396484375","0.09686279296875","0.09686279296875","0.09686279296875"
"457","0.10699462890625","0.10699462890625","0.10699462890625","0.08880615234375","0.08880615234375","0.08880615234375","0.08233642578125","0.08233642578125","0.08233642578125"
"458","0.1038818359375","0.1038818359375","0.1038818359375","0.0931396484375","0.0931396484375","0.0931396484375","0.07794189453125","0.07794189453125","0.07794189453125"
"459","0.11444091796875","0.11444091796875","0.11444091796875","0.103271484375","0.103271484375","0.103271484375","0.07965087890625","0.07965087890625","0.07965087890625"
"460","0.1048583984375","0.1048583984375","0.1048583984375","0.1014404296875","0.1014404296875","0.1014404296875","0.093017578125","0.093017578125","0.093017578125"
"461","0.11505126953125","0.11505126953125","0.11505126953125","0.10052490234375","0.10052490234375","0.10052490234375","0.08990478515625","0.08990478515625","0.08990478515625"
"462","0.06890869140625","0.06890869140625","0.06890869140625","0.108642578125","0.108642578125","0.108642578125","0.10797119140625","0.10797119140625","0.10797119140625"
"463","0.10113525390625","0.10113525390625","0.10113525390625","0.1044921875","0.1044921875","0.1044921875","0.10418701171875","0.10418701171875","0.10418701171875"
"464","0.12286376953125","0.12286376953125","0.12286376953125","0.0926513671875","0.0926513671875","0.0926513671875","0.10137939453125","0.10137939453125","0.10137939453125"
"465","0.103759765625","0.103759765625","0.103759765625","0.097900390625","0.097900390625","0.097900390625","0.08551025390625","0.08551025390625","0.08551025390625"
"466","0.10107421875","0.10107421875","0.10107421875","0.0963134765625","0.0963134765625","0.0963134765625","0.08349609375","0.08349609375","0.08349609375"
"467","0.10931396484375","0.10931396484375","0.10931396484375","0.08111572265625","0.08111572265625","0.08111572265625","0.09564208984375","0.09564208984375","0.09564208984375"
"468","0.11358642578125","0.11358642578125","0.11358642578125","0.10418701171875","0.10418701171875","0.10418701171875","0.09100341796875","0.09100341796875","0.09100341796875"
"469","0.1513671875","0.1513671875","0.1513671875","0.1092529296875","0.1092529296875","0.1092529296875","0.093017578125","0.093017578125","0.093017578125"
"470","0.1141357421875","0.1141357421875","0.1141357421875","0.1197509765625","0.1197509765625","0.1197509765625","0.1119384765625","0.1119384765625","0.1119384765625"
"471","0.13995361328125","0.13995361328125","0.13995361328125","0.119140625","0.119140625","0.119140625","0.101318359375","0.101318359375","0.101318359375"
"472","0.1414794921875","0.1414794921875","0.1414794921875","0.116943359375","0.116943359375","0.116943359375","0.09185791015625","0.09185791015625","0.09185791015625"
"473","0.146728515625","0.146728515625","0.146728515625","0.10662841796875","0.10662841796875","0.10662841796875","0.103759765625","0.103759765625","0.103759765625"
"474","0.13714599609375","0.13714599609375","0.13714599609375","0.1036376953125","0.1036376953125","0.1036376953125","0.08978271484375","0.08978271484375","0.08978271484375"
"475","0.13970947265625","0.13970947265625","0.13970947265625","0.11358642578125","0.11358642578125","0.11358642578125","0.10552978515625","0.10552978515625","0.10552978515625"
"476","0.14569091796875","0.14569091796875","0.14569091796875","0.12384033203125","0.12384033203125","0.12384033203125","0.09283447265625","0.09283447265625","0.09283447265625"
"477","0.1363525390625","0.1363525390625","0.1363525390625","0.10693359375","0.10693359375","0.10693359375","0.0941162109375","0.0941162109375","0.0941162109375"
"478","0.151123046875","0.151123046875","0.151123046875","0.1134033203125","0.1134033203125","0.1134033203125","0.1021728515625","0.1021728515625","0.1021728515625"
"479","0.15374755859375","0.15374755859375","0.15374755859375","0.14764404296875","0.14764404296875","0.14764404296875","0.10101318359375","0.10101318359375","0.10101318359375"
"480","0.15484619140625","0.15484619140625","0.15484619140625","0.11871337890625","0.11871337890625","0.11871337890625","0.08477783203125","0.08477783203125","0.08477783203125"
"481","0.1080322265625","0.1080322265625","0.1080322265625","0.12652587890625","0.12652587890625","0.12652587890625","0.09967041015625","0.09967041015625","0.09967041015625"
